CSDUID,"Population, 2021","Population, 2016",Population Density (sq km),Land Area (sq km),"Population Change (%), 2016 to 2021",Number of Men,Men in Workforce,People in Workforce,"Number of Private Dwellings, 2021","Number of Private Dwellings, 2016","Number of Occupied Private Dwellings, 2021","Number of Occupied Private Dwellings, 2016",Average Household Size,"Total Private Dwellings Change (%), 2016 to 2021","Occupied Dwellings Change (%), 2016 to 2021",Number of Single-detached Houses,Number of Semi-detached Houses,Number of Row Houses,Number of Apartments (duplex),Number of Apartments (<5 story buildings),Number of Apartments (5+ story buildings),Number of Other Single-attached Houses,Number of Movable Dwellings,Total Dwellings by Type,Indigenous identity: total count,Indigenous identity: Indigenous identity count,Single Indigenous responses,Single Indigenous responses: First Nations,Single Indigenous responses: Métis,Single Indigenous responses: Inuit,Multiple Indigenous responses,Visible minority: total counts,Visible minority: Total visible minority population,Visible minority: South Asian,Visible minority: Chinese,Visible minority: Black,Visible minority: Filipino,Visible minority: Arab,Visible minority: Latin American,Visible minority: Southeast Asian,Visible minority: West Asian,Visible minority: Korean,Visible minority: Japanese,Visible minority: Multiple visible minorities,Visible minority: Not a visible minority,Indigenous identity: Indigenous identity count (%),Single Indigenous responses (%),Single Indigenous responses: First Nations (%),Single Indigenous responses: Métis (%),Single Indigenous responses: Inuit (%),Multiple Indigenous responses (%),Number of Single-detached Houses (%),Number of Semi-detached Houses (%),Number of Row Houses (%),Number of Apartments (duplex) (%),Number of Apartments (<5 story buildings) (%),Number of Apartments (5+ story buildings) (%),Number of Other Single-attached Houses (%),Number of Movable Dwellings (%),Visible minority: Total visible minority population (%),Visible minority: South Asian (%),Visible minority: Chinese (%),Visible minority: Black (%),Visible minority: Filipino (%),Visible minority: Arab (%),Visible minority: Latin American (%),Visible minority: Southeast Asian (%),Visible minority: West Asian (%),Visible minority: Korean (%),Visible minority: Japanese (%),Visible minority: Multiple visible minorities (%),Visible minority: Not a visible minority (%),Number of Men (%),Men in Workforce (%)
3540046,4045.0,3873.0,14.1,286.55,4.4,2050.0,,,1414.0,1372.0,1343.0,1295.0,3.0,3.1,3.7,1195.0,45.0,40.0,0.0,45.0,0.0,0.0,10.0,1340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.18,3.36,2.99,0.0,3.36,0.0,0.0,0.75,,,,,,,,,,,,,,50.68,
3540040,9512.0,9138.0,14.2,669.15,4.1,4760.0,,,3912.0,3825.0,3707.0,3630.0,2.5,2.3,2.1,3150.0,95.0,100.0,15.0,315.0,0.0,0.0,40.0,3705.0,,,,,,,,9315.0,200.0,30.0,0.0,55.0,25.0,0.0,40.0,25.0,0.0,0.0,0.0,15.0,9115.0,,,,,,,85.02,2.56,2.7,0.4,8.5,0.0,0.0,1.08,2.15,0.32,0.0,0.59,0.27,0.0,0.43,0.27,0.0,0.0,0.0,0.16,97.85,50.04,
3540050,3590.0,3496.0,9.5,376.89,2.7,1815.0,,,1283.0,1258.0,1195.0,1192.0,2.8,2.0,0.3,1160.0,5.0,0.0,5.0,15.0,0.0,5.0,5.0,1195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.07,0.42,0.0,0.42,1.26,0.0,0.42,0.42,,,,,,,,,,,,,,50.56,
3540055,5052.0,4932.0,28.2,179.01,2.4,2505.0,,,2277.0,2209.0,2157.0,2085.0,2.3,3.1,3.5,1630.0,55.0,115.0,30.0,310.0,0.0,15.0,0.0,2160.0,,,,,,,,5020.0,170.0,40.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0,25.0,0.0,10.0,4850.0,,,,,,,75.46,2.55,5.32,1.39,14.35,0.0,0.69,0.0,3.39,0.8,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.5,0.0,0.2,96.61,49.58,
3540005,10063.0,10096.0,23.7,425.12,-0.3,4895.0,,,4722.0,4644.0,4339.0,4249.0,2.3,1.7,2.1,3390.0,120.0,320.0,30.0,420.0,0.0,20.0,35.0,4340.0,,,,,,,,9855.0,290.0,25.0,25.0,35.0,55.0,30.0,35.0,45.0,0.0,0.0,10.0,15.0,9560.0,,,,,,,78.11,2.76,7.37,0.69,9.68,0.0,0.46,0.81,2.94,0.25,0.25,0.36,0.56,0.3,0.36,0.46,0.0,0.0,0.1,0.15,97.01,48.64,
3516010,79247.0,75423.0,26.1,3033.66,5.1,39380.0,,,38947.0,38444.0,32708.0,31106.0,2.4,1.3,5.2,27395.0,555.0,650.0,840.0,2220.0,730.0,80.0,230.0,32710.0,,,,,,,,77230.0,2635.0,670.0,390.0,600.0,220.0,35.0,185.0,110.0,25.0,130.0,20.0,125.0,74600.0,,,,,,,83.75,1.7,1.99,2.57,6.79,2.23,0.24,0.7,3.41,0.87,0.5,0.78,0.28,0.05,0.24,0.14,0.03,0.17,0.03,0.16,96.59,49.69,
3560051,1586.0,1501.0,905.0,1.75,5.7,850.0,,,404.0,415.0,359.0,387.0,4.4,-2.7,-7.2,260.0,70.0,15.0,0.0,0.0,0.0,0.0,20.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.22,19.44,4.17,0.0,0.0,0.0,0.0,5.56,,,,,,,,,,,,,,53.59,
3560095,447.0,355.0,3.1,144.93,25.9,235.0,,,152.0,140.0,126.0,109.0,3.6,8.6,15.6,115.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,52.57,
3560054,651.0,565.0,38.1,17.11,15.2,320.0,,,161.0,140.0,143.0,136.0,4.6,15.0,5.1,100.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.43,10.71,10.71,0.0,0.0,0.0,0.0,10.71,,,,,,,,,,,,,,49.16,
3560070,1087.0,867.0,79.6,13.65,25.4,580.0,,,330.0,244.0,262.0,211.0,4.1,35.2,24.2,260.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.36,
3560027,7388.0,7749.0,112.7,65.58,-4.7,3590.0,,,3574.0,3541.0,3314.0,3361.0,2.2,0.9,-1.4,2540.0,135.0,65.0,50.0,470.0,0.0,15.0,40.0,3315.0,,,,,,,,7230.0,305.0,75.0,15.0,30.0,115.0,0.0,10.0,15.0,0.0,0.0,30.0,10.0,6925.0,,,,,,,76.62,4.07,1.96,1.51,14.18,0.0,0.45,1.21,4.22,1.04,0.21,0.41,1.59,0.0,0.14,0.21,0.0,0.0,0.41,0.14,95.78,48.59,
3560024,257.0,224.0,7.9,32.38,14.7,140.0,,,110.0,100.0,101.0,97.0,2.5,10.0,4.1,85.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,54.47,
3560032,924.0,995.0,2.7,336.69,-7.1,490.0,,,506.0,490.0,402.0,407.0,2.2,3.3,-1.2,255.0,40.0,15.0,10.0,25.0,0.0,5.0,60.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.75,10.0,3.75,2.5,6.25,0.0,1.25,15.0,,,,,,,,,,,,,,53.03,
3560058,584.0,638.0,14.9,39.3,-8.5,295.0,,,230.0,223.0,182.0,198.0,3.2,3.1,-8.1,15.0,10.0,10.0,0.0,0.0,0.0,0.0,145.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,5.56,5.56,0.0,0.0,0.0,0.0,80.56,,,,,,,,,,,,,,50.51,
3560050,,1404.0,,363.79,,,,,,284.0,,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560053,977.0,1014.0,4.1,239.29,-3.6,500.0,,,349.0,239.0,258.0,233.0,3.8,46.0,10.7,235.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.16,3.92,1.96,0.0,0.0,0.0,0.0,1.96,,,,,,,,,,,,,,51.18,
3560078,364.0,361.0,8.5,42.64,0.8,200.0,,,92.0,100.0,92.0,81.0,4.0,-8.0,13.6,75.0,0.0,10.0,5.0,0.0,0.0,0.0,5.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,0.0,11.11,5.56,0.0,0.0,0.0,5.56,,,,,,,,,,,,,,54.95,
3560001,1206.0,1202.0,16.7,72.13,0.3,615.0,,,664.0,711.0,551.0,564.0,2.2,-6.6,-2.3,515.0,15.0,0.0,0.0,15.0,0.0,10.0,0.0,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.64,2.73,0.0,0.0,2.73,0.0,1.82,0.0,,,,,,,,,,,,,,51.0,
3560096,1060.0,849.0,10.4,101.73,24.9,535.0,,,252.0,212.0,228.0,179.0,4.6,18.9,27.4,175.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.09,19.57,4.35,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.47,
3560104,409.0,421.0,2.2,182.45,-2.9,215.0,,,95.0,98.0,92.0,89.0,4.4,-3.1,3.4,85.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.47,10.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,52.57,
3560010,14967.0,15096.0,70.7,211.65,-0.9,7435.0,,,7637.0,7376.0,6510.0,6475.0,2.2,3.5,0.5,5020.0,175.0,85.0,245.0,715.0,160.0,20.0,90.0,6510.0,,,,,,,,14610.0,470.0,180.0,40.0,55.0,90.0,0.0,20.0,20.0,0.0,0.0,15.0,30.0,14140.0,,,,,,,77.11,2.69,1.31,3.76,10.98,2.46,0.31,1.38,3.22,1.23,0.27,0.38,0.62,0.0,0.14,0.14,0.0,0.0,0.1,0.21,96.78,49.68,
3560066,402.0,421.0,20.7,19.45,-4.5,225.0,,,145.0,144.0,133.0,134.0,3.0,0.7,-0.7,105.0,0.0,5.0,5.0,20.0,0.0,0.0,0.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.77,0.0,3.85,3.85,15.38,0.0,0.0,0.0,,,,,,,,,,,,,,55.97,
3560090,7475.0,6692.0,0.0,388982.2,11.7,3890.0,,,7310.0,6612.0,3272.0,2807.0,2.3,10.6,16.6,3075.0,25.0,5.0,15.0,45.0,0.0,5.0,100.0,3275.0,,,,,,,,7350.0,45.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,,,,,,,93.89,0.76,0.15,0.46,1.37,0.0,0.15,3.05,0.61,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.32,52.04,
3560098,511.0,511.0,56.0,9.12,0.0,260.0,,,127.0,114.0,117.0,103.0,4.3,11.4,13.6,105.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,0.0,0.0,4.35,4.35,0.0,0.0,0.0,,,,,,,,,,,,,,50.88,
3560075,1029.0,1024.0,3.7,277.01,0.5,520.0,,,289.0,327.0,276.0,306.0,3.7,-11.6,-9.8,250.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29,0.0,5.36,1.79,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.53,
3560056,1022.0,974.0,4.2,243.73,4.9,535.0,,,364.0,327.0,321.0,297.0,3.2,11.3,8.1,280.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,6.25,6.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,52.35,
3560065,49.0,62.0,4.1,11.9,-21.0,30.0,,,26.0,20.0,19.0,15.0,2.6,30.0,26.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,61.22,
3560081,0.0,0.0,0.0,1.15,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560021,1012.0,971.0,3.5,290.14,4.2,515.0,,,632.0,597.0,457.0,439.0,2.2,5.9,4.1,420.0,10.0,5.0,0.0,20.0,0.0,0.0,5.0,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.31,2.2,1.1,0.0,4.4,0.0,0.0,1.1,,,,,,,,,,,,,,50.89,
3560052,243.0,252.0,3.1,79.0,-3.6,130.0,,,85.0,77.0,69.0,64.0,3.5,10.4,7.8,55.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.57,0.0,0.0,14.29,7.14,0.0,0.0,0.0,,,,,,,,,,,,,,53.5,
3560097,,281.0,,24.71,,,,,,112.0,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560093,244.0,237.0,24.3,10.05,3.0,125.0,,,89.0,85.0,75.0,71.0,3.3,4.7,5.6,70.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.33,0.0,0.0,0.0,6.67,0.0,0.0,0.0,,,,,,,,,,,,,,51.23,
3560080,265.0,293.0,14.6,18.21,-9.6,145.0,,,91.0,91.0,81.0,78.0,3.3,0.0,3.8,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,54.72,
3560060,52.0,95.0,4.2,12.41,-45.3,30.0,,,45.0,43.0,26.0,34.0,2.0,4.7,-23.5,20.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,,,,,,,,,,,,,,57.69,
3560055,524.0,435.0,4.2,125.37,20.5,280.0,,,126.0,110.0,104.0,86.0,5.0,14.5,20.9,75.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.43,9.52,0.0,0.0,0.0,0.0,0.0,14.29,,,,,,,,,,,,,,53.44,
3560091,247.0,195.0,76.7,3.22,26.7,145.0,,,97.0,82.0,90.0,68.0,2.7,18.3,32.4,75.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,11.11,5.56,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,58.7,
3560049,398.0,388.0,1.6,247.21,2.6,210.0,,,221.0,223.0,155.0,146.0,2.6,-0.9,6.2,80.0,25.0,10.0,0.0,0.0,30.0,0.0,0.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.61,16.13,6.45,0.0,0.0,19.35,0.0,0.0,,,,,,,,,,,,,,52.76,
3560077,,,,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560067,663.0,473.0,97.1,6.83,40.2,355.0,,,146.0,116.0,127.0,92.0,5.2,25.9,38.0,120.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.54,
3560069,171.0,140.0,5.8,29.64,22.1,100.0,,,245.0,231.0,62.0,46.0,2.8,6.1,34.8,55.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.67,0.0,8.33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,58.48,
3560042,4094.0,4107.0,6.8,602.93,-0.3,2080.0,,,1899.0,1938.0,1703.0,1682.0,2.4,-2.0,1.2,1385.0,30.0,65.0,20.0,155.0,0.0,5.0,40.0,1705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.23,1.76,3.81,1.17,9.09,0.0,0.29,2.35,,,,,,,,,,,,,,50.81,
3560063,383.0,371.0,76.5,5.01,3.2,190.0,,,137.0,121.0,116.0,117.0,3.3,13.2,-0.9,105.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,4.35,8.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.61,
3560076,608.0,514.0,20.2,30.07,18.3,330.0,,,175.0,137.0,163.0,116.0,3.7,27.7,40.5,160.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.97,0.0,6.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,54.28,
3560071,2100.0,2017.0,47.4,44.31,4.1,1100.0,,,568.0,516.0,493.0,472.0,4.3,10.1,4.4,485.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.98,0.0,1.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,52.38,
3560082,96.0,71.0,19.7,4.87,35.2,40.0,,,33.0,23.0,31.0,22.0,3.1,43.5,40.9,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.67,
3560064,81.0,151.0,43.7,1.85,-46.4,55.0,,,39.0,57.0,37.0,48.0,2.2,-31.6,-22.9,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,67.9,
3560068,445.0,391.0,13.7,32.55,13.8,240.0,,,168.0,158.0,158.0,147.0,2.8,6.3,7.5,130.0,10.0,15.0,5.0,0.0,0.0,0.0,0.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25,6.25,9.38,3.12,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.93,
3560034,5839.0,5272.0,15.4,378.02,10.8,2900.0,,,2647.0,2257.0,2340.0,2019.0,2.5,17.3,15.9,1595.0,135.0,80.0,170.0,260.0,5.0,0.0,105.0,2340.0,,,,,,,,5760.0,410.0,100.0,85.0,25.0,145.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,5350.0,,,,,,,68.16,5.77,3.42,7.26,11.11,0.21,0.0,4.49,7.12,1.74,1.48,0.43,2.52,0.35,0.43,0.0,0.0,0.0,0.0,0.0,92.88,49.67,
3560008,727.0,567.0,0.6,1215.8,28.2,365.0,,,1061.0,797.0,330.0,239.0,2.0,33.1,38.1,325.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.48,0.0,0.0,0.0,0.0,0.0,0.0,1.52,,,,,,,,,,,,,,50.21,
3560046,299.0,232.0,4.7,62.95,28.9,140.0,,,72.0,78.0,63.0,67.0,4.5,-7.7,-6.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.85,38.46,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,46.82,
3560086,355.0,382.0,23.1,15.39,-7.1,170.0,,,113.0,102.0,87.0,88.0,4.1,10.8,-1.1,75.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,11.11,5.56,0.0,0.0,0.0,0.0,5.56,,,,,,,,,,,,,,47.89,
3560089,180.0,194.0,5.3,33.69,-7.2,90.0,,,66.0,60.0,62.0,57.0,2.9,10.0,8.8,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.0,
3560061,815.0,827.0,10.7,76.08,-1.5,405.0,,,238.0,233.0,224.0,212.0,3.6,2.1,5.7,200.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.89,0.0,2.22,0.0,0.0,0.0,0.0,4.44,,,,,,,,,,,,,,49.69,
3560084,57.0,70.0,1.9,30.68,-18.6,30.0,,,24.0,29.0,20.0,26.0,2.9,-17.2,-23.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,52.63,
3560057,175.0,168.0,4.1,42.68,4.2,90.0,,,86.0,75.0,80.0,75.0,2.2,14.7,6.7,55.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.75,6.25,6.25,0.0,0.0,0.0,0.0,18.75,,,,,,,,,,,,,,51.43,
3560088,456.0,440.0,16.8,27.2,3.6,220.0,,,135.0,127.0,117.0,110.0,3.9,6.3,6.4,100.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33,8.33,0.0,0.0,4.17,0.0,0.0,0.0,,,,,,,,,,,,,,48.25,
3560100,16.0,22.0,0.3,53.04,-27.3,,,,14.0,13.0,9.0,8.0,,7.7,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560059,921.0,886.0,10.3,89.84,4.0,425.0,,,240.0,266.0,232.0,241.0,4.0,-9.8,-3.7,225.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.83,0.0,2.17,0.0,0.0,0.0,2.17,0.0,,,,,,,,,,,,,,46.15,
3560079,723.0,778.0,2.3,320.35,-7.1,340.0,,,171.0,165.0,166.0,154.0,4.4,3.6,7.8,140.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.85,15.15,3.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.03,
3560004,610.0,575.0,33.2,18.36,6.1,315.0,,,211.0,191.0,186.0,174.0,3.3,10.5,6.9,160.0,5.0,10.0,0.0,0.0,0.0,0.0,10.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.49,2.7,5.41,0.0,0.0,0.0,0.0,5.41,,,,,,,,,,,,,,51.64,
3560005,94.0,96.0,7.8,12.08,-2.1,50.0,,,38.0,39.0,33.0,34.0,2.8,-2.6,-2.9,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.19,
3560083,125.0,124.0,22.7,5.5,0.8,60.0,,,40.0,42.0,35.0,37.0,3.6,-4.8,-5.4,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,48.0,
3560085,587.0,593.0,9.2,64.0,-1.0,295.0,,,145.0,143.0,129.0,138.0,4.6,1.4,-6.5,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.26,
3538015,2359.0,2411.0,7.6,311.41,-2.2,1205.0,,,983.0,994.0,918.0,947.0,2.6,-1.1,-3.1,845.0,0.0,15.0,5.0,45.0,0.0,0.0,0.0,915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.35,0.0,1.64,0.55,4.92,0.0,0.0,0.0,,,,,,,,,,,,,,51.08,
3538007,1968.0,1967.0,4.4,445.14,0.1,1055.0,,,824.0,843.0,766.0,767.0,2.6,-2.3,-0.1,745.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.39,0.0,0.65,0.0,0.65,0.0,0.0,0.65,,,,,,,,,,,,,,53.61,
3538016,2825.0,2796.0,8.4,338.05,1.0,1435.0,,,1087.0,1093.0,1041.0,1056.0,2.6,-0.5,-1.4,990.0,0.0,0.0,0.0,50.0,0.0,5.0,0.0,1040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.19,0.0,0.0,0.0,4.81,0.0,0.48,0.0,,,,,,,,,,,,,,50.8,
3538056,1233.0,1011.0,132.3,9.32,22.0,625.0,,,775.0,765.0,512.0,427.0,2.4,1.3,19.9,455.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.35,0.97,9.71,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.69,
3538040,11876.0,10631.0,35.9,330.57,11.7,5900.0,,,7211.0,7008.0,5303.0,4783.0,2.2,2.9,10.9,4445.0,65.0,170.0,40.0,455.0,15.0,50.0,65.0,5305.0,,,,,,,,11545.0,225.0,65.0,0.0,45.0,40.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,11315.0,,,,,,,83.79,1.23,3.2,0.75,8.58,0.28,0.94,1.23,1.95,0.56,0.0,0.39,0.35,0.0,0.3,0.0,0.0,0.0,0.0,0.0,98.01,49.68,
3538018,647.0,648.0,79.5,8.14,-0.2,325.0,,,283.0,285.0,267.0,272.0,2.4,-0.7,-1.8,255.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,0.0,0.0,1.85,1.85,0.0,0.0,0.0,,,,,,,,,,,,,,50.23,
3538019,6013.0,5742.0,482.6,12.46,4.7,2885.0,,,2524.0,2323.0,2460.0,2277.0,2.4,8.7,8.0,2025.0,60.0,70.0,45.0,210.0,0.0,55.0,0.0,2460.0,,,,,,,,5815.0,140.0,25.0,0.0,35.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,5680.0,,,,,,,82.32,2.44,2.85,1.83,8.54,0.0,2.24,0.0,2.41,0.43,0.0,0.6,0.0,0.34,0.52,0.0,0.0,0.0,0.0,0.0,97.68,47.98,
3538035,8308.0,7795.0,26.1,318.86,6.6,4190.0,,,3513.0,3416.0,3172.0,3054.0,2.6,2.8,3.9,2970.0,5.0,55.0,10.0,130.0,0.0,10.0,0.0,3170.0,,,,,,,,8135.0,240.0,35.0,0.0,45.0,20.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,7890.0,,,,,,,93.69,0.16,1.74,0.32,4.1,0.0,0.32,0.0,2.95,0.43,0.0,0.55,0.25,0.0,0.0,0.37,0.0,0.12,0.0,0.0,96.99,50.43,
